asset_id,asset_type,site_name,state,county,latitude,longitude,geometry_precision,primary_material,critical_materials,dominant_raws_profile,asset_status,rank_score,presence_count,production_present_flag,resources_present_flag,total_reported_direct_emissions_mtco2e,iron_and_steel_production_emissions_mtco2e,reporting_year,source_dataset,source_detail
ore-30,ore_site,Unnamed zinc site 30,MI,,45.45,-87.85,point,zinc,zinc,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-384,ore_site,Unnamed cobalt site 384,MN,,47.8048,-91.72869,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-385,ore_site,Unnamed cobalt site 385,MN,,47.7841,-91.78913,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-395,ore_site,Unnamed cobalt site 395,MN,,47.63166,-91.88323,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-442,ore_site,Unnamed cobalt site 442,MN,,47.61961,-91.97024,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-588,ore_site,Unnamed cobalt site 588,MN,,47.83454,-91.67135,point,cobalt,"cobalt, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-603,ore_site,Unnamed cobalt site 603,MN,,46.66843,-93.1185,point,cobalt,"cobalt, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-604,ore_site,Unnamed cobalt site 604,MN,,46.6722,-93.12076,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-605,ore_site,Unnamed cobalt site 605,MN,,46.66994,-93.12091,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-606,ore_site,Unnamed cobalt site 606,MN,,46.6722,-93.12076,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-207,ore_site,Unnamed manganese site 207,MN,,46.75271,-93.97567,point,manganese,manganese,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-55,ore_site,Unnamed nickel site 55,MN,,47.73294,-91.80817,point,nickel,"nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-555,ore_site,Unnamed nickel site 555,MN,,47.67528,-91.87185,point,nickel,nickel,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-357,ore_site,Unnamed titanium site 357,MN,,47.55639,-92.00768,point,titanium,"titanium, vanadium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-614,ore_site,Unnamed titanium site 614,MN,,47.20638,-92.09824,point,titanium,"titanium, vanadium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-628,ore_site,Unnamed titanium site 628,MN,,48.06139,-90.67319,point,titanium,titanium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-658,ore_site,Unnamed titanium site 658,MN,,47.39889,-92.11324,point,titanium,"titanium, vanadium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-470,ore_site,Unnamed REE site 470,MO,,38.12262,-91.05028,point,REE,REE,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-122,ore_site,Unnamed barite site 122,MO,,37.98946,-90.69731,point,barite,barite,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-77,ore_site,Unnamed barite site 77,MO,,38.42225,-92.31127,point,barite,barite,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-281,ore_site,Unnamed cobalt site 281,MO,,37.60347,-90.14179,point,cobalt,"cobalt, nickel, zinc",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-369,ore_site,Unnamed cobalt site 369,MO,,37.54614,-90.27615,point,cobalt,"cobalt, nickel",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-90,ore_site,Unnamed cobalt site 90,MO,,37.66583,-91.17042,point,cobalt,cobalt,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-107,ore_site,Unnamed gallium site 107,MO,,37.20647,-94.46963,point,gallium,"gallium, germanium, zinc",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-109,ore_site,Unnamed zinc site 109,MO,,37.60586,-91.12263,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-191,ore_site,Unnamed zinc site 191,MO,,37.74506,-90.49317,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-370,ore_site,Unnamed zinc site 370,MO,,37.63949,-91.12258,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-83,ore_site,Unnamed zinc site 83,MO,,37.922,-90.54844,point,zinc,zinc,Ore Site,CM resources,3,1,0,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-199,ore_site,Unnamed PGE site 199,MT,,45.45723,-110.12152,point,PGE,PGE,Ore Site,CM-recent producer+resources,6,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-594,ore_site,Unnamed PGE site 594,MT,,45.38947,-109.87678,point,PGE,PGE,Ore Site,CM-recent producer+resources,6,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-347,ore_site,Unnamed REE site 347,MT,,44.9382,-113.4664,point,REE,REE,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-119,ore_site,Unnamed antimony site 119,MT,,46.0148,-112.49258,point,antimony,"antimony, arsenic, rhenium, tellurium, zinc",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-593,ore_site,Unnamed antimony site 593,MT,,47.57927,-115.60181,point,antimony,"antimony, tungsten",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-260,ore_site,Unnamed barite site 260,MT,,46.88799,-113.35453,point,barite,barite,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-241,ore_site,Unnamed chromium site 241,MT,,45.47752,-110.20272,point,chromium,chromium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-282,ore_site,Unnamed chromium site 282,MT,,45.03382,-109.41017,point,chromium,chromium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-409,ore_site,Unnamed chromium site 409,MT,,45.67823,-112.32838,point,chromium,chromium,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-414,ore_site,Unnamed chromium site 414,MT,,45.37947,-109.89796,point,chromium,chromium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-415,ore_site,Unnamed chromium site 415,MT,,45.38728,-109.90668,point,chromium,chromium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-444,ore_site,Unnamed chromium site 444,MT,,45.38179,-109.8481,point,chromium,chromium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-45,ore_site,Unnamed chromium site 45,MT,,45.36436,-109.8069,point,chromium,chromium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-46,ore_site,Unnamed chromium site 46,MT,,45.36422,-109.8067,point,chromium,chromium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-662,ore_site,Unnamed chromium site 662,MT,,45.38197,-110.01107,point,chromium,chromium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-148,ore_site,Unnamed cobalt site 148,MT,,45.43788,-110.12507,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-311,ore_site,Unnamed cobalt site 311,MT,,45.40512,-110.06142,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-312,ore_site,Unnamed cobalt site 312,MT,,45.39699,-110.03465,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-313,ore_site,Unnamed cobalt site 313,MT,,45.40798,-110.07355,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-314,ore_site,Unnamed cobalt site 314,MT,,45.4048,-110.04601,point,cobalt,"cobalt, nickel, PGE",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-59,ore_site,Unnamed cobalt site 59,MT,,46.7752,-110.90742,point,cobalt,cobalt,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-174,ore_site,Unnamed fluorspar site 174,MT,,46.00572,-113.8876,point,fluorspar,"fluorspar, scandium",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-534,ore_site,Unnamed graphite site 534,MT,,45.10259,-112.50528,point,graphite,graphite,Ore Site,CM-past producer,1,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-208,ore_site,Unnamed manganese site 208,MT,,46.00601,-112.54172,point,manganese,manganese,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-445,ore_site,Unnamed nickel site 445,MT,,45.37906,-109.85261,point,nickel,nickel,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-47,ore_site,Unnamed nickel site 47,MT,,45.36094,-109.81588,point,nickel,nickel,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-443,ore_site,Unnamed niobium site 443,MT,,48.16992,-109.71303,point,niobium,niobium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-103,ore_site,Unnamed tungsten site 103,MT,,45.5209,-112.83832,point,tungsten,tungsten,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-127,ore_site,Unnamed tungsten site 127,MT,,45.84813,-113.1522,point,tungsten,tungsten,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-359,ore_site,Unnamed tungsten site 359,MT,,45.48712,-112.8045,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-682,ore_site,Unnamed zinc site 682,MT,,46.47435,-110.68555,point,zinc,zinc,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-74,ore_site,Unnamed zinc site 74,MT,,47.0838,-110.63251,point,zinc,zinc,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-108,ore_site,Unnamed REE site 108,NC,,35.40365,-81.46702,point,REE,REE,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-220,ore_site,Unnamed REE site 220,NC,,35.44623,-81.63815,point,REE,REE,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-335,ore_site,Unnamed REE site 335,NC,,35.48572,-81.57465,point,REE,REE,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-544,ore_site,Unnamed REE site 544,NC,,35.31606,-81.69706,point,REE,"REE, titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-569,ore_site,Unnamed REE site 569,NC,,35.69729,-81.76431,point,REE,"REE, titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-581,ore_site,Unnamed REE site 581,NC,,35.6591,-81.85585,point,REE,"REE, titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-183,ore_site,Unnamed chromium site 183,NC,,35.96679,-82.28295,point,chromium,chromium,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-3,ore_site,Unnamed chromium site 3,NC,,35.3987,-83.15928,point,chromium,chromium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-331,ore_site,Unnamed lithium site 331,NC,,35.22194,-81.35463,point,lithium,lithium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-479,ore_site,Unnamed lithium site 479,NC,,35.39151,-81.28811,point,lithium,lithium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-49,ore_site,Unnamed lithium site 49,NC,,35.3363,-81.3139,point,lithium,lithium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-26,ore_site,Unnamed titanium site 26,NC,,36.31406,-77.80294,point,titanium,"titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-561,ore_site,Unnamed titanium site 561,NC,,35.05011,-83.7499,point,titanium,titanium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-678,ore_site,Unnamed titanium site 678,NC,,36.067,-81.55,point,titanium,titanium,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-634,ore_site,Unnamed tungsten site 634,NC,,36.51043,-78.47116,point,tungsten,tungsten,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-404,ore_site,Unnamed manganese site 404,ND,,48.84858,-100.10049,point,manganese,manganese,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-204,ore_site,Unnamed niobium site 204,NE,,40.26796,-96.18624,point,niobium,"niobium, REE, scandium, titanium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-552,ore_site,Unnamed REE site 552,NJ,,40.89131,-74.60091,point,REE,REE,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-342,ore_site,Unnamed titanium site 342,NJ,,40.06668,-74.33291,point,titanium,titanium,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-460,ore_site,Unnamed REE site 460,NM,,33.23719,-105.42368,point,REE,"REE, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-546,ore_site,Unnamed REE site 546,NM,,36.45225,-108.89066,point,REE,"REE, titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
