plant_code,plant_name,utility_id,utility_name,street_address,city,county,state,zip_code,latitude,longitude,coordinate_status,nerc_region,balancing_authority_code,balancing_authority_name,sector_name,regulatory_status,transmission_owner,grid_voltage_1_kv,grid_voltage_2_kv,grid_voltage_3_kv,energy_storage_flag,generator_count,operable_nameplate_capacity_mw,operable_summer_capacity_mw,operable_winter_capacity_mw,primary_fuel_code,primary_technology,status_mix,carbon_capture_generator_count,carbon_capture_generator_ids,carbon_capture_present_flag,boiler_id_count,boiler_ids,cooling_id_count,cooling_ids,particulate_control_id_count,particulate_control_ids,so2_control_id_count,so2_control_ids,nox_control_id_count,nox_control_ids,mercury_control_id_count,mercury_control_ids,stack_flue_id_count,stack_flue_ids,emissions_control_equipment_count,emissions_control_equipment_types,acid_gas_control_present_flag,emissions_control_statuses,emissions_control_total_cost_thousand_dollars,emissions_control_inservice_years,emissions_control_retirement_years,new_source_review_flags,new_source_review_permits,new_source_review_years,sulfur_regulations,sulfur_standard_rates,sulfur_standard_units,sulfur_standard_periods,sulfur_percent_scrubbed_values,sulfur_compliance_years,sulfur_existing_strategies,sulfur_proposed_strategies,nitrogen_regulations,nitrogen_standard_rates,nitrogen_standard_units,nitrogen_standard_periods,nitrogen_compliance_years,nitrogen_existing_strategies,nitrogen_proposed_strategies,particulate_regulations,particulate_standard_rates,particulate_standard_units,particulate_standard_periods,particulate_compliance_years,mercury_regulations,mercury_compliance_years,mercury_existing_strategies,mercury_proposed_strategies,cooling_statuses,cooling_types,cooling_water_sources,cooling_water_discharges,cooling_intake_rate_gpm_total,cooling_power_requirement_mw_total,cooling_total_cost_thousand_dollars,particulate_collector_types,particulate_collection_efficiency_pct_max,particulate_design_emission_rate_lb_per_hour_total,particulate_gas_exit_rate_cfm_total,particulate_gas_exit_temperature_f_max,so2_control_types,so2_sorbent_types,so2_removal_efficiency_pct_max,so2_design_emission_rate_lb_per_hour_total,so2_flue_gas_exit_rate_cfm_total,so2_flue_gas_exit_temperature_f_max,so2_fgd_total_cost_thousand_dollars,stack_flue_statuses,stack_height_ft_max,stack_exit_rate_100_cfm_total,stack_exit_temperature_100_f_max,stack_exit_velocity_100_ft_per_second_max,co2_emissions_value,co2_emissions_unit,co2_emissions_basis,co2_emissions_source,co2_emissions_reporting_year,co2e_emissions_value,co2e_emissions_unit,co2e_emissions_basis,co2e_emissions_source,co2e_emissions_reporting_year,ch4_emissions_value,ch4_emissions_unit,ch4_emissions_basis,ch4_emissions_source,ch4_emissions_reporting_year,n2o_emissions_value,n2o_emissions_unit,n2o_emissions_basis,n2o_emissions_source,n2o_emissions_reporting_year,so2_emissions_value,so2_emissions_unit,so2_emissions_basis,so2_emissions_source,so2_emissions_reporting_year,nox_emissions_value,nox_emissions_unit,nox_emissions_basis,nox_emissions_source,nox_emissions_reporting_year,particulate_matter_emissions_value,particulate_matter_emissions_unit,particulate_matter_emissions_basis,particulate_matter_emissions_source,particulate_matter_emissions_reporting_year,mercury_emissions_value,mercury_emissions_unit,mercury_emissions_basis,mercury_emissions_source,mercury_emissions_reporting_year,radioisotopic_emissions_value,radioisotopic_emissions_unit,radioisotopic_emissions_basis,radioisotopic_emissions_source,radioisotopic_emissions_reporting_year,emissions_profile_status,source_dataset,source_sheets
6293,International,3522,Chugach Electric Assn Inc,5601 Electron Dr.,Anchorage,Anchorage,AK,99518,61.168972,-149.911038,present,,,,Electric Utility,RE,Chugach Electric Assn Inc,138,,,N,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,,,,,,,,,,,,,,,,,,,,,,,,,,populated_from_epa_egrid_2023,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
68611,International Battery Substation (IBSS),3522,Chugach Electric Assn Inc,6000 Electron Drive,Anchorage,Anchorage,AK,99518,61.169886,-149.913071,present,,CEA,Chugach Electric Assn Inc,Electric Utility,RE,Chugach Electric Assn Inc,35,,,Y,1,40,40,40,MWH,Batteries,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
58380,JBER Landfill Gas Power Plant,58368,"Doyon Utilities, LLC",58900 Davis Highway,Anchorage,Anchorage,AK,99505,61.286,-149.61,present,,,,Commercial Non-CHP,RE,Chugach Electric Assn Inc,34.5,,,N,5,11.5,7,7,LFG,Landfill Gas,OP:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.143,tons,annual_mass,EPA eGRID2023 PLNT23,2023,1.144,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0.04,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0.004,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,6.767,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0,tons,annual_mass,EPA eGRID2023 PLNT23,2023,2.920684,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
57036,Southcentral Power Project,3522,Chugach Electric Assn Inc,5601 Electron Dr.,Anchorage,Anchorage,AK,99519,61.167417,-149.905304,present,,,,Electric Utility,RE,Chugach Electric Assn Inc,138,,,N,4,203.9,169.7,203.4,NG,Natural Gas Fired Combined Cycle,OP:4,,,,3,OTSG1|OTSG2|OTSG3,0,,0,,0,,3,OTSG1|OTSG2|OTSG3,0,,3,OTSG1|OTSG2|OTSG3,3,SR,N,OP,,2013,,,,,XX,,,,,,,,ST,5,NM,OT,2013,LN|NH3|SR,LN|NH3|SR,XX,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,456583.33,tons,annual_mass,EPA eGRID2023 PLNT23,2023,457052.18,tons,annual_mass,EPA eGRID2023 PLNT23,2023,17223.076,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,1718.695,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,2.344,tons,annual_mass,EPA eGRID2023 PLNT23,2023,1281.209,tons,annual_mass,EPA eGRID2023 PLNT23,2023,21.690607,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
7182,Aniak,4959,Aniak Light & Power Co Inc,4th Boundary Ave.,Aniak,Bethel,AK,99557,61.580678,-159.535643,present,,,,Electric Utility,RE,Aniak Light & Power Co Inc,2.4,,,N,3,1.7,1.7,1.7,DFO,Petroleum Liquids,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.649,tons,annual_mass,EPA eGRID2023 PLNT23,2023,2146.667,tons,annual_mass,EPA eGRID2023 PLNT23,2023,173.29,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,34.658,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,3.799,tons,annual_mass,EPA eGRID2023 PLNT23,2023,41.92,tons,annual_mass,EPA eGRID2023 PLNT23,2023,4.136175,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
6566,Bethel,221,"Alaska Village Elec Coop, Inc",1340 Kwethluk Lane,Bethel,Bethel,AK,99559,60.7897,-161.787778,present,,,,Electric Utility,RE,"Alaska Village Elec Coop, Inc",2.4,,,N,6,10.8,10.8,10.8,DFO,Petroleum Liquids,OP:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33323.76,tons,annual_mass,EPA eGRID2023 PLNT23,2023,33433.065,tons,annual_mass,EPA eGRID2023 PLNT23,2023,2698.89,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,539.778,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,59.17,tons,annual_mass,EPA eGRID2023 PLNT23,2023,677.91,tons,annual_mass,EPA eGRID2023 PLNT23,2023,62.85095,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
6311,Chevak,221,"Alaska Village Elec Coop, Inc",14 Utility Drive,Chevak,Bethel,AK,99563,61.525297,-165.590152,present,,,,Electric Utility,RE,"Alaska Village Elec Coop, Inc",12.5,,,N,3,1.8,1.8,1.8,DFO,Petroleum Liquids,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.394,tons,annual_mass,EPA eGRID2023 PLNT23,2023,1840.411,tons,annual_mass,EPA eGRID2023 PLNT23,2023,148.567,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,29.713,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,3.257,tons,annual_mass,EPA eGRID2023 PLNT23,2023,37.317,tons,annual_mass,EPA eGRID2023 PLNT23,2023,3.57771,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
6319,Hooper Bay,221,"Alaska Village Elec Coop, Inc",08 Utility Drive,Hooper Bay,Bethel,AK,99604,61.530858,-166.101944,present,,,,Electric Utility,RE,"Alaska Village Elec Coop, Inc",12.5,,,N,4,2.2,2.2,2.2,DFO,Petroleum Liquids,OP:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.468,tons,annual_mass,EPA eGRID2023 PLNT23,2023,2486.598,tons,annual_mass,EPA eGRID2023 PLNT23,2023,200.731,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,40.146,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,4.401,tons,annual_mass,EPA eGRID2023 PLNT23,2023,50.42,tons,annual_mass,EPA eGRID2023 PLNT23,2023,5.050365,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
57066,Kasigluk,221,"Alaska Village Elec Coop, Inc",PO Box 19 Akula Heights,Kasigluk,Bethel,AK,99609,60.8731,-162.5197,present,,,,Electric Utility,RE,"Alaska Village Elec Coop, Inc",13.47,,,N,3,2,2,2,DFO,Petroleum Liquids,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209.635,tons,annual_mass,EPA eGRID2023 PLNT23,2023,2216.883,tons,annual_mass,EPA eGRID2023 PLNT23,2023,178.958,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,35.792,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,3.923,tons,annual_mass,EPA eGRID2023 PLNT23,2023,44.949,tons,annual_mass,EPA eGRID2023 PLNT23,2023,3.95994,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
6329,Mountain Village,221,"Alaska Village Elec Coop, Inc",68 Utility Drive,Mountain Village,Bethel,AK,99632,62.085569,-163.729072,present,,,,Electric Utility,RE,"Alaska Village Elec Coop, Inc",12.5,,,N,3,1.8,1.8,1.8,DFO,Petroleum Liquids,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,tons,annual_mass,EPA eGRID2023 PLNT23,2023,4.12,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0.824,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,,,,,,,,,,,1.56178,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
6333,Nunapitchuk,221,"Alaska Village Elec Coop, Inc",09 Utility Drive,Nunapitchuk,Bethel,AK,99641,60.89588,-162.459756,present,,,,Electric Utility,RE,"Alaska Village Elec Coop, Inc",12.5,,,N,1,0.5,0.5,0.5,DFO,Petroleum Liquids,SB:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
57057,Quinhagak,221,"Alaska Village Elec Coop, Inc",PO Box 90,Quinhagak,Bethel,AK,99655,59.747436,-161.910647,present,,,,Electric Utility,RE,"Alaska Village Elec Coop, Inc",13.47,,,N,3,1.3,1.3,1.3,DFO,Petroleum Liquids,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.916,tons,annual_mass,EPA eGRID2023 PLNT23,2023,1487.78,tons,annual_mass,EPA eGRID2023 PLNT23,2023,120.101,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,24.02,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,2.633,tons,annual_mass,EPA eGRID2023 PLNT23,2023,30.168,tons,annual_mass,EPA eGRID2023 PLNT23,2023,2.65918,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
6338,St Marys IC,221,"Alaska Village Elec Coop, Inc",26 Utility Drive,St. Mary's,Bethel,AK,99658,62.051525,-163.172567,present,,,,Electric Utility,RE,"Alaska Village Elec Coop, Inc",12.5,,,N,4,4.6,4.6,4.6,DFO,Petroleum Liquids,OP:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380.598,tons,annual_mass,EPA eGRID2023 PLNT23,2023,3391.687,tons,annual_mass,EPA eGRID2023 PLNT23,2023,273.795,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,54.759,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,6.003,tons,annual_mass,EPA eGRID2023 PLNT23,2023,68.77,tons,annual_mass,EPA eGRID2023 PLNT23,2023,4.09789,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
57067,Toksook Bay,221,"Alaska Village Elec Coop, Inc","Nelson Island, PO Box 37008",Toksook Bay,Bethel,AK,99637,60.530142,-165.108575,present,,,,Electric Utility,RE,"Alaska Village Elec Coop, Inc",13.47,,,N,3,2.1,2.1,2.1,DFO,Petroleum Liquids,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2859.263,tons,annual_mass,EPA eGRID2023 PLNT23,2023,2868.642,tons,annual_mass,EPA eGRID2023 PLNT23,2023,231.572,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,46.314,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,5.077,tons,annual_mass,EPA eGRID2023 PLNT23,2023,58.165,tons,annual_mass,EPA eGRID2023 PLNT23,2023,5.313555,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
57054,Upper Kalskag,221,"Alaska Village Elec Coop, Inc",PO Box 80,Upper Kalskag,Bethel,AK,99607,61.526858,-160.348128,present,,,,Electric Utility,RE,"Alaska Village Elec Coop, Inc",13.47,,,N,3,1.1,1.1,1.1,DFO,Petroleum Liquids,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.756,tons,annual_mass,EPA eGRID2023 PLNT23,2023,1187.639,tons,annual_mass,EPA eGRID2023 PLNT23,2023,95.872,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,19.174,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,2.102,tons,annual_mass,EPA eGRID2023 PLNT23,2023,24.085,tons,annual_mass,EPA eGRID2023 PLNT23,2023,2.267009,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
6301,Naknek,13201,"Naknek Electric Assn, Inc",1 School Road,Naknek,Bristol Bay,AK,99633,58.730417,-157.007222,present,,,,Electric Utility,RE,"Naknek Electric Assn, Inc",7.2,,,N,12,16.5,15.9,10.1,DFO,Petroleum Liquids,OP:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10150.897,tons,annual_mass,EPA eGRID2023 PLNT23,2023,10184.193,tons,annual_mass,EPA eGRID2023 PLNT23,2023,822.121,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,164.424,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,18.024,tons,annual_mass,EPA eGRID2023 PLNT23,2023,198.368,tons,annual_mass,EPA eGRID2023 PLNT23,2023,19.493741,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
57935,Eva Creek Wind,7353,Golden Valley Elec Assn Inc,Mile Post 10 Ferry Road,Healy,Denali,AK,99743,64.058333,-148.9,present,,NA,No BA,Electric Utility,RE,Golden Valley Elec Assn Inc,138,,,N,1,24.6,24.6,24.6,WND,Onshore Wind Turbine,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
6288,Healy,7353,Golden Valley Elec Assn Inc,2.5 Mile Healy Spur Road,Healy,Denali,AK,99743,63.8542,-148.95,present,,NA,No BA,Electric Utility,RE,Golden Valley Elec Assn Inc,138,,,N,3,92.8,77.8,77.8,LIG,Conventional Steam Coal,OP:3,,,,2,1|2,0,,2,1|2,2,1|2,2,1|2,2,1|2,0,,9,ACI|BP|BR|DSI|SD|SN|SR,N,OP|RE,143393,1980|2000|2016|2017|2018|2021|2022|2024,2024,Y,AQ0173TVP03,2023,ST,367|65.8,DH,TH,,2012|2015,IF,IF,FD,0.08|0.2,NP,MO,2017|2018,LA|LN|NH3|OV|SR,LN|OV|SR,ST,13.2|36.700000000000003,PH,OH,2015,FD,2019,ACI|BP|BR|DSI|SD,ACI|BR|DSI,,,,,,,,BP|BR,0.99,0.004,360408,350,DSI|SD,LI|SA,0.7,177.8,380204,320,9765,,,,,,169547.892,tons,annual_mass,EPA eGRID2023 PLNT23,2023,173641.674,tons,annual_mass,EPA eGRID2023 PLNT23,2023,122916.09,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,17909.106,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,47.27,tons,annual_mass,EPA eGRID2023 PLNT23,2023,151.64,tons,annual_mass,EPA eGRID2023 PLNT23,2023,23.019274,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,5.27,lbs,annual_mass_unit_rollup,EPA eGRID2023 UNT23 summed to plant,2023,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
109,Dillingham,13870,"Nushagak Electric Coop, Inc",557 Kenny Wren Rd.,Dillingham,Dillingham,AK,99576,59.042914,-158.468597,present,WECC,,,Electric Utility,RE,"Nushagak Electric Coop, Inc",12,,,N,9,11,11,11,DFO,Petroleum Liquids,OP:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14637.252,tons,annual_mass,EPA eGRID2023 PLNT23,2023,14685.264,tons,annual_mass,EPA eGRID2023 PLNT23,2023,1185.471,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,237.094,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,25.99,tons,annual_mass,EPA eGRID2023 PLNT23,2023,285.801,tons,annual_mass,EPA eGRID2023 PLNT23,2023,27.470805,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
