state,state_name,place_name,census_name,geoid,population_2024,latitude,longitude,coordinate_source,geometry_precision,matched_town_hall_rows_with_coordinates,population_per_town_hall,land_area_sqmi,water_area_sqmi,match_status,source_population_dataset,source_coordinate_dataset,dominant_people_profile,town_hall_name,town_hall_address,town_hall_locality,town_hall_latitude,town_hall_longitude
AK,Alaska,Quinhagak,Quinhagak city,0264600,744,59.749322,-161.907040,town_hall,point,1,744.00,4.25,0.436,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Quinhagak Native Village Gaming,149 Quinhagak,"Quinhagak, AK 99655",59.749322,-161.907040
AK,Alaska,Ruby,Ruby city,0265590,131,64.72329,-155.50054,census_place_centroid,point,0,,7.025,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Russian Mission,Russian Mission city,0265700,403,61.785171,-161.367297,census_place_centroid,point,0,,5.374,0.352,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Sand Point,Sand Point city,0267020,681,55.31347,-160.484344,census_place_centroid,point,0,,8.01,22.282,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Savoonga,Savoonga city,0267460,809,63.691568,-170.491500,town_hall,point,3,269.67,5.872,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Savoonga Ira Council,1 Qemiq Rd,"Savoonga, AK 99769",63.691568,-170.491500
AK,Alaska,Saxman,Saxman city,0267570,377,55.323145,-131.589165,census_place_centroid,point,0,,0.967,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Scammon Bay,Scammon Bay city,0267680,571,61.843136,-165.580831,town_hall,point,3,190.33,0.468,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Scammon Bay City Office,111 Front St,"Scammon Bay, AK 99662",61.843136,-165.580831
AK,Alaska,Selawik,Selawik city,0268230,737,66.597865,-160.013793,town_hall,point,4,184.25,1.979,0.964,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Selawik Native Village Office,59 N Tundra St,"Selawik, AK 99770",66.597865,-160.013793
AK,Alaska,Seldovia,Seldovia city,0268340,250,59.43948,-151.710387,census_place_centroid,point,0,,0.387,0.161,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Seward,Seward city,0268560,2882,60.103158,-149.439215,town_hall,point,3,960.67,13.96,7.93,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Seward City Hall,410 Adams St,"Seward, AK 99664",60.103158,-149.439215
AK,Alaska,Shageluk,Shageluk city,0268670,94,62.676038,-159.561841,census_place_centroid,point,0,,10.308,1.192,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Shaktoolik,Shaktoolik city,0268890,209,64.356255,-161.19622,census_place_centroid,point,0,,1.068,0.009,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Shishmaref,Shishmaref city,0269770,556,66.232848,-166.125642,census_place_centroid,point,0,,2.312,4.953,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Shungnak,Shungnak city,0270100,246,66.887799,-157.138848,town_hall,point,3,82.00,8.036,0.946,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Shungnak City Office,129 Hall St,"Shungnak, AK 99773",66.887799,-157.138848
AK,Alaska,Sitka,Sitka city and borough,0270540,8355,57.049591,-135.332237,town_hall,point,3,2785.00,2870.101,1945.043,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Harrigan Centennial Hall,330 Harbor Dr,"Sitka, AK 99835",57.049591,-135.332237
AK,Alaska,Soldotna,Soldotna city,0271640,4553,60.490271,-151.064820,town_hall,point,4,1138.25,6.922,0.454,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,City of Soldotna,177 N Birch St,"Soldotna, AK 99669",60.490271,-151.064820
AK,Alaska,St. George,St. George city,0265800,68,56.571044,-169.65994,census_place_centroid,point,0,,34.781,147.524,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,St. Mary's,St. Mary's city,0266140,573,62.062775,-163.244257,census_place_centroid,point,0,,44.605,6.963,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,St. Michael,St. Michael city,0266360,442,63.472922,-162.052780,town_hall,point,1,442.00,21.727,6.338,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,St Michael Native Corporation,59049 Armory St,"Saint Michael, AK 99659",63.472922,-162.052780
AK,Alaska,St. Paul,St. Paul city,0266470,439,57.179076,-170.322824,census_place_centroid,point,0,,42.62,252.844,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Stebbins,Stebbins city,0272960,613,63.473358,-162.259966,census_place_centroid,point,0,,32.595,1.534,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Tanana,Tanana city,0275160,233,65.184004,-152.055102,census_place_centroid,point,0,,10.67,4.328,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Teller,Teller city,0275930,240,65.252363,-166.352137,census_place_centroid,point,0,,1.494,0.186,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Tenakee Springs,Tenakee Springs city,0276260,112,57.790054,-135.135446,census_place_centroid,point,0,,13.149,4.757,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Thorne Bay,Thorne Bay city,0277140,474,55.687942,-132.524095,town_hall,point,3,158.00,26.673,3.044,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Thorne Bay City,120 Freeman Dr,"Thorne Bay, AK 99919",55.687942,-132.524095
AK,Alaska,Togiak,Togiak city,0277690,781,59.052942,-160.396855,census_place_centroid,point,0,,42.011,182.64,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Toksook Bay,Toksook Bay city,0278240,632,60.528046,-165.106204,census_place_centroid,point,0,,28.708,41.821,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Unalakleet,Unalakleet city,0280660,748,63.876998,-160.790218,town_hall,point,3,249.33,2.846,2.099,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Unalakleet City Office,28 Beach Rd,"Unalakleet, AK 99684",63.876998,-160.790218
AK,Alaska,Unalaska,Unalaska city,0280770,4407,53.872875,-166.537600,town_hall,point,3,1469.00,102.213,108.677,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,City of Unalaska,43 Raven Way,"Unalaska, AK 99685",53.872875,-166.537600
AK,Alaska,Upper Kalskag,Upper Kalskag city,0281320,210,61.539159,-160.350935,census_place_centroid,point,0,,3.606,0.394,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Utqiagvik,Utqiagvik city,0281920,4668,71.264377,-156.753678,census_place_centroid,point,0,,18.775,2.703,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Valdez,Valdez city,0282200,3715,61.129634,-146.355163,town_hall,point,16,232.19,212.909,58.999,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,City of Valdez Library,212 Fairbanks Dr,"Valdez, AK 99686",61.129634,-146.355163
AK,Alaska,Wainwright,Wainwright city,0282750,594,70.638785,-160.033512,town_hall,point,4,148.50,10.314,17.721,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Village of Wainwright,1212 Airport Rd,"Wainwright, AK 99782",70.638785,-160.033512
AK,Alaska,Wales,Wales city,0282860,164,65.613247,-168.068257,census_place_centroid,point,0,,2.239,0.064,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Wasilla,Wasilla city,0283080,10318,61.581136,-149.46079,census_place_centroid,point,0,,12.38,0.75,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Whale Pass,Whale Pass city,0284000,87,56.082115,-133.067469,census_place_centroid,point,0,,19.856,8.151,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,White Mountain,White Mountain city,0284070,179,64.682353,-163.413694,census_place_centroid,point,0,,1.804,0.243,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AK,Alaska,Whittier,Whittier city,0284510,253,60.774755,-148.687860,town_hall,point,3,84.33,12.261,7.378,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Whittier City Offices,660 Whittier St,"Whittier, AK 99693",60.774755,-148.687860
AK,Alaska,Wrangell,Wrangell city and borough,0286380,2064,56.180779,-132.026788,census_place_centroid,point,0,,2556.097,915.037,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Abbeville,Abbeville city,0100124,2370,31.564706,-85.259121,census_place_centroid,point,0,,15.543,0.042,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Adamsville,Adamsville city,0100460,4181,33.600164,-86.953397,town_hall,point,3,1393.67,26.215,0.209,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Adamsville City Of,4828 Main St,"Adamsville, AL 35005",33.600164,-86.953397
AL,Alabama,Addison,Addison town,0100484,676,34.202681,-87.178004,census_place_centroid,point,0,,3.766,0.032,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Akron,Akron town,0100676,233,32.876700,-87.743053,town_hall,point,3,77.67,0.686,0.005,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Akron Town Hall,207 1st Av S,"Akron, AL 35441",32.876700,-87.743053
AL,Alabama,Alabaster,Alabaster city,0100820,34460,33.226291,-86.828544,town_hall,point,1,34460.00,26.255,0.317,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,City Hall,200 Depot St,"Alabaster, AL 35007",33.226291,-86.828544
AL,Alabama,Albertville,Albertville city,0100988,23392,34.268400,-86.210078,town_hall,point,3,7797.33,26.972,0.094,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Albertville City Hall,116 W Main St,"Albertville, AL 35950",34.268400,-86.210078
AL,Alabama,Alexander City,Alexander City city,0101132,14439,32.916719,-85.940589,census_place_centroid,point,0,,46.047,0.29,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Aliceville,Aliceville city,0101228,2038,33.123706,-88.159344,census_place_centroid,point,0,,4.57,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Allgood,Allgood town,0101396,556,33.907623,-86.516109,census_place_centroid,point,0,,1.093,0.001,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Altoona,Altoona town,0101660,955,34.026087,-86.326596,town_hall,point,3,318.33,4.602,0.01,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Altoona City Hall,2844 Main St,"Altoona, AL 35952",34.026087,-86.326596
AL,Alabama,Andalusia,Andalusia city,0101708,8728,31.310090,-86.446891,town_hall,point,4,2182.00,19.814,0.157,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Andalusia City Hall,229 Academy Dr,"Andalusia, AL 36420",31.310090,-86.446891
AL,Alabama,Anderson,Anderson town,0101756,257,34.915675,-87.274274,census_place_centroid,point,0,,1.292,0.001,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Anniston,Anniston city,0101852,21127,33.673469,-85.810891,census_place_centroid,point,0,,45.85,0.07,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Arab,Arab city,0102116,8918,34.324424,-86.519894,town_hall,point,2,4459.00,13.326,0.133,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Arab City Sewer Department,1420 Country Club Cir NW,"Arab, AL 35016",34.324424,-86.519894
AL,Alabama,Ardmore,Ardmore town,0102260,1452,34.987838,-86.829022,census_place_centroid,point,0,,2.043,0.008,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Argo,Argo city,0102320,4369,33.691018,-86.505281,census_place_centroid,point,0,,10.701,0.057,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Ariton,Ariton town,0102428,664,31.597772,-85.713061,census_place_centroid,point,0,,5.09,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Arley,Arley town,0102500,333,34.076234,-87.217831,census_place_centroid,point,0,,3.883,0.013,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Ashford,Ashford city,0102836,2397,31.185284,-85.236236,census_place_centroid,point,0,,6.202,0.022,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Ashland,Ashland town,0102860,1945,33.269892,-85.833706,census_place_centroid,point,0,,7.346,0.033,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Ashville,Ashville city,0102908,2402,33.835197,-86.270015,census_place_centroid,point,0,,19.214,0.188,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Athens,Athens city,0102956,32587,34.779021,-86.950799,census_place_centroid,point,0,,41.838,0.289,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Atmore,Atmore city,0103004,8310,31.124067,-87.457798,census_place_centroid,point,0,,21.862,0.075,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Attalla,Attalla city,0103028,5746,33.986189,-86.121037,census_place_centroid,point,0,,6.999,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Auburn,Auburn city,0103076,83757,32.607806,-85.494746,census_place_centroid,point,0,,62.949,1.034,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Autaugaville,Autaugaville town,0103220,815,32.432563,-86.658752,census_place_centroid,point,0,,7.833,0.205,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Avon,Avon town,0103364,473,31.179727,-85.279211,census_place_centroid,point,0,,2.363,0.007,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Babbie,Babbie town,0103556,639,31.302083,-86.319437,census_place_centroid,point,0,,11.471,0.117,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
AL,Alabama,Baileyton,Baileyton town,0103676,690,34.262041,-86.613884,town_hall,point,1,690.00,5.255,0.06,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Baileyton Town Hall,55 Fire Station Rd,"Baileyton, AL 35019",34.262041,-86.613884
